,From,To,Day,Month,Holiday,Distance,Occupancy
3440,5,7,3,9,0,1363.71,86
3441,1,3,2,6,0,2079.0,81
3442,1,3,1,1,1,2079.0,97
3443,4,6,1,3,1,623.48,99
3444,7,2,5,12,0,1561.76,78
3445,1,3,5,6,0,2079.0,86
3446,2,1,2,3,0,1717.93,81
3447,7,2,4,5,0,1561.76,90
3448,2,1,3,12,0,1717.93,84
3449,4,6,4,6,0,623.48,78
3450,1,3,5,9,0,2079.0,78
3451,7,2,6,9,0,1561.76,80
3452,2,1,6,9,0,1717.93,81
3453,7,2,4,5,0,1561.76,75
3454,7,2,6,1,0,1561.76,78
3455,1,3,5,3,0,2079.0,75
3456,7,2,4,6,0,1561.76,84
3457,1,3,2,6,0,2079.0,76
3458,1,3,1,1,1,2079.0,93
3459,1,3,5,6,0,2079.0,89
3460,7,2,4,6,0,1561.76,75
3461,1,3,6,9,0,2079.0,88
3462,1,3,4,5,0,2079.0,78
3463,2,1,3,9,0,1717.93,86
3464,1,3,2,5,0,2079.0,82
3465,7,2,4,6,0,1561.76,86
3466,7,2,4,5,0,1561.76,89
3467,1,3,4,3,0,2079.0,89
3468,7,2,6,12,0,1561.76,80
3469,7,2,5,9,0,1561.76,75
3470,1,3,6,12,0,2079.0,75
3471,5,7,1,1,1,1363.71,90
3472,7,2,3,5,0,1561.76,81
3473,1,3,4,3,0,2079.0,86
3474,7,2,3,5,0,1561.76,75
3475,7,2,7,5,1,1561.76,92
3476,7,2,1,3,1,1561.76,99
3477,2,1,1,4,1,1717.93,99
3478,7,2,5,6,0,1561.76,90
3479,7,2,1,3,1,1561.76,97
3480,7,2,2,5,0,1561.76,77
3481,1,3,2,5,0,2079.0,89
3482,1,3,7,1,1,2079.0,97
3483,7,2,6,5,0,1561.76,81
3484,1,3,7,5,1,2079.0,97
3485,1,3,4,3,0,2079.0,82
3486,7,2,6,12,0,1561.76,75
3487,1,3,2,5,0,2079.0,81
3488,7,2,7,5,1,1561.76,98
3489,1,3,4,3,0,2079.0,84
3490,2,1,7,5,1,1717.93,95
3491,7,2,7,1,1,1561.76,96
3492,5,7,7,5,1,1363.71,90
3493,7,2,4,6,0,1561.76,82
3494,2,1,4,6,0,1717.93,78
3495,1,3,1,3,1,2079.0,98
3496,2,1,3,12,0,1717.93,79
3497,2,1,6,9,0,1717.93,88
3498,7,2,6,5,0,1561.76,79
3499,7,2,1,3,1,1561.76,92
3500,2,1,2,5,0,1717.93,89
3501,2,1,2,6,0,1717.93,89
3502,7,2,5,9,0,1561.76,86
3503,1,3,7,5,1,2079.0,97
3504,1,3,5,9,0,2079.0,75
3505,4,6,4,5,0,623.48,78
3506,7,2,7,6,1,1561.76,98
3507,1,3,5,9,0,2079.0,77
3508,4,6,2,5,0,623.48,84
3509,1,3,5,9,0,2079.0,88
3510,1,3,2,5,0,2079.0,78
3511,7,2,4,5,0,1561.76,82
3512,1,3,5,6,0,2079.0,87
3513,7,2,6,1,0,1561.76,78
3514,1,3,4,6,0,2079.0,87
3515,1,3,6,12,0,2079.0,87
3516,7,2,3,5,0,1561.76,76
3517,7,2,2,4,0,1561.76,79
3518,1,3,2,6,0,2079.0,84
3519,1,3,5,6,0,2079.0,88
3520,1,3,7,5,1,2079.0,94
3521,2,1,3,12,0,1717.93,76
3522,2,1,2,6,0,1717.93,85
3523,1,3,4,3,0,2079.0,85
3524,1,3,2,5,0,2079.0,90
3525,2,1,4,9,0,1717.93,90
3526,2,1,1,3,1,1717.93,92
3527,7,2,7,5,1,1561.76,92
3528,1,3,2,5,0,2079.0,78
3529,2,1,5,6,0,1717.93,80
3530,2,1,5,12,0,1717.93,88
3531,2,1,7,4,1,1717.93,98
3532,1,3,5,6,0,2079.0,82
3533,1,3,7,5,1,2079.0,96
3534,7,2,5,6,0,1561.76,78
3535,2,1,5,1,0,1717.93,84
3536,1,3,5,6,0,2079.0,80
3537,2,1,5,3,0,1717.93,84
3538,7,2,7,1,1,1561.76,95
3539,7,2,6,12,0,1561.76,90
3540,1,3,6,9,0,2079.0,78
3541,4,6,3,6,0,623.48,83
3542,7,2,5,6,0,1561.76,82
3543,2,1,5,1,0,1717.93,83
3544,1,3,4,3,0,2079.0,87
3545,2,1,5,1,0,1717.93,88
3546,4,6,7,5,1,623.48,93
3547,1,3,4,5,0,2079.0,86
3548,1,3,2,5,0,2079.0,85
3549,7,2,7,4,1,1561.76,96
3550,4,6,5,6,0,623.48,82
3551,7,2,7,1,1,1561.76,92
3552,7,2,5,12,0,1561.76,88
3553,1,3,5,3,0,2079.0,78
3554,2,1,7,5,1,1717.93,91
3555,2,1,6,1,0,1717.93,80
3556,7,2,3,3,0,1561.76,79
3557,1,3,5,6,0,2079.0,79
3558,7,2,6,9,0,1561.76,90
3559,1,3,4,3,0,2079.0,83
3560,1,3,3,5,0,2079.0,85
3561,1,3,2,5,0,2079.0,87
3562,1,3,7,6,1,2079.0,90
3563,1,3,2,6,0,2079.0,87
3564,2,1,1,3,1,1717.93,95
3565,1,3,5,6,0,2079.0,82
3566,1,3,3,6,0,2079.0,81
3567,1,3,5,3,0,2079.0,81
3568,7,2,3,5,0,1561.76,83
3569,7,2,5,9,0,1561.76,77
3570,1,3,3,9,0,2079.0,84
3571,1,3,7,6,1,2079.0,99
3572,5,7,5,9,0,1363.71,89
3573,7,2,2,6,0,1561.76,75
3574,7,2,2,6,0,1561.76,77
3575,1,3,4,3,0,2079.0,89
3576,2,1,1,3,1,1717.93,91
3577,4,6,6,1,0,623.48,85
3578,7,2,4,4,0,1561.76,86
3579,7,2,1,3,1,1561.76,98
3580,2,1,5,1,0,1717.93,76
3581,1,3,7,6,1,2079.0,96
3582,4,6,2,6,0,623.48,80
3583,1,3,7,4,1,2079.0,96
3584,1,3,4,5,0,2079.0,76
3585,2,1,4,3,0,1717.93,85
3586,1,3,2,5,0,2079.0,90
3587,2,1,3,9,0,1717.93,85
3588,7,2,3,6,0,1561.76,79
3589,4,6,3,6,0,623.48,80
3590,1,3,2,5,0,2079.0,75
3591,1,3,3,5,0,2079.0,89
3592,7,2,6,1,0,1561.76,81
3593,2,1,3,6,0,1717.93,87
3594,7,2,5,6,0,1561.76,84
3595,1,3,7,5,1,2079.0,94
3596,2,1,6,3,0,1717.93,80
3597,1,3,7,5,1,2079.0,93
3598,7,2,7,1,1,1561.76,90
3599,2,1,6,3,0,1717.93,82
3600,1,3,6,12,0,2079.0,82
3601,1,3,5,6,0,2079.0,84
3602,2,1,5,6,0,1717.93,80
3603,1,3,3,9,0,2079.0,86
3604,2,1,5,4,0,1717.93,80
3605,1,3,6,12,0,2079.0,76
3606,7,2,7,1,1,1561.76,95
3607,7,2,4,6,0,1561.76,76
3608,7,2,3,5,0,1561.76,89
3609,7,2,5,6,0,1561.76,77
3610,1,3,5,3,0,2079.0,75
3611,2,1,2,6,0,1717.93,85
3612,1,3,2,6,0,2079.0,83
3613,2,1,4,9,0,1717.93,89
3614,7,2,4,6,0,1561.76,86
3615,1,3,5,9,0,2079.0,83
3616,7,2,5,6,0,1561.76,87
3617,7,2,6,9,0,1561.76,78
3618,2,1,5,6,0,1717.93,84
3619,7,2,5,12,0,1561.76,82
3620,1,3,4,3,0,2079.0,89
3621,1,3,7,5,1,2079.0,93
3622,1,3,3,5,0,2079.0,81
3623,1,3,7,5,1,2079.0,99
3624,1,3,7,6,1,2079.0,90
3625,1,3,2,5,0,2079.0,77
3626,7,2,5,9,0,1561.76,75
3627,1,3,7,1,1,2079.0,91
3628,2,1,2,4,0,1717.93,89
3629,1,3,2,6,0,2079.0,77
3630,7,2,5,6,0,1561.76,77
3631,1,3,5,3,0,2079.0,76
3632,1,3,4,3,0,2079.0,82
3633,2,1,6,6,0,1717.93,83
3634,7,2,1,3,1,1561.76,91
3635,2,1,5,3,0,1717.93,80
3636,1,3,5,9,0,2079.0,77
3637,7,2,5,12,0,1561.76,81
3638,1,3,2,6,0,2079.0,81
3639,2,1,5,3,0,1717.93,81
3640,2,1,2,3,0,1717.93,76
3641,1,3,4,5,0,2079.0,76
3642,2,1,4,12,0,1717.93,77
3643,2,1,6,12,0,1717.93,78
3644,1,3,5,6,0,2079.0,80
3645,1,3,1,1,1,2079.0,92
3646,7,2,2,3,0,1561.76,79
3647,4,6,1,3,1,623.48,93
3648,1,3,1,1,1,2079.0,97
3649,1,3,3,5,0,2079.0,83
3650,2,1,5,3,0,1717.93,79
3651,5,7,3,9,0,1363.71,82
3652,4,6,2,6,0,623.48,75
3653,1,3,1,3,1,2079.0,93
3654,4,6,2,6,0,623.48,86
3655,1,3,6,12,0,2079.0,82
3656,7,2,3,5,0,1561.76,76
3657,2,1,6,3,0,1717.93,87
3658,2,1,2,3,0,1717.93,80
3659,7,2,4,9,0,1561.76,86
3660,1,3,1,1,1,2079.0,97
3661,7,2,5,6,0,1561.76,80
3662,7,2,6,1,0,1561.76,88
3663,7,2,6,6,0,1561.76,78
3664,7,2,6,3,0,1561.76,75
3665,1,3,1,1,1,2079.0,100
3666,1,3,2,5,0,2079.0,86
3667,1,3,1,3,1,2079.0,97
3668,1,3,6,9,0,2079.0,76
3669,5,7,5,9,0,1363.71,90
3670,7,2,6,12,0,1561.76,85
3671,7,2,4,6,0,1561.76,88
3672,7,2,6,1,0,1561.76,84
3673,2,1,6,5,0,1717.93,77
3674,1,3,7,5,1,2079.0,94
3675,1,3,1,3,1,2079.0,90
3676,1,3,4,3,0,2079.0,84
3677,7,2,5,1,0,1561.76,77
3678,7,2,7,1,1,1561.76,97
3679,4,6,6,1,0,623.48,86
3680,1,3,7,6,1,2079.0,90
3681,1,3,5,9,0,2079.0,85
3682,7,2,7,5,1,1561.76,100
3683,1,3,6,9,0,2079.0,83
3684,1,3,5,9,0,2079.0,88
3685,7,2,6,12,0,1561.76,76
3686,7,2,2,5,0,1561.76,80
3687,1,3,4,5,0,2079.0,75
3688,1,3,1,1,1,2079.0,92
3689,7,2,5,6,0,1561.76,75
3690,1,3,3,5,0,2079.0,76
3691,7,2,1,3,1,1561.76,90
3692,4,6,2,6,0,623.48,90
3693,7,2,6,9,0,1561.76,90
3694,2,1,7,4,1,1717.93,92
3695,7,2,5,9,0,1561.76,80
3696,7,2,5,6,0,1561.76,77
3697,7,2,3,5,0,1561.76,87
3698,1,3,3,9,0,2079.0,82
3699,7,2,7,5,1,1561.76,93
3700,2,1,5,1,0,1717.93,90
3701,1,3,6,9,0,2079.0,75
3702,7,2,5,6,0,1561.76,76
3703,1,3,1,1,1,2079.0,99
3704,7,2,4,5,0,1561.76,90
3705,1,3,2,5,0,2079.0,83
3706,7,2,1,3,1,1561.76,91
3707,1,3,2,5,0,2079.0,86
3708,4,6,7,1,1,623.48,100
3709,7,2,7,1,1,1561.76,90
3710,4,6,5,9,0,623.48,81
3711,2,1,1,3,1,1717.93,90
3712,2,1,3,9,0,1717.93,80
3713,4,6,2,5,0,623.48,90
3714,2,1,7,6,1,1717.93,98
3715,1,3,5,9,0,2079.0,88
3716,5,7,4,3,0,1363.71,86
3717,1,3,3,5,0,2079.0,85
3718,2,1,5,12,0,1717.93,86
3719,2,1,7,4,1,1717.93,99
3720,2,1,4,5,0,1717.93,78
3721,7,2,1,3,1,1561.76,90
3722,2,1,1,4,1,1717.93,98
3723,1,3,6,9,0,2079.0,75
3724,1,3,5,6,0,2079.0,87
3725,4,6,2,5,0,623.48,77
3726,7,2,5,12,0,1561.76,86
3727,1,3,5,6,0,2079.0,86
3728,1,3,7,6,1,2079.0,91
3729,1,3,6,12,0,2079.0,79
3730,1,3,2,5,0,2079.0,75
3731,7,2,6,12,0,1561.76,84
3732,1,3,5,6,0,2079.0,78
3733,7,2,4,3,0,1561.76,83
3734,1,3,5,6,0,2079.0,84
3735,2,1,3,6,0,1717.93,89
3736,1,3,6,6,0,2079.0,85
3737,7,2,5,9,0,1561.76,75
3738,2,1,2,6,0,1717.93,85
3739,2,1,2,5,0,1717.93,80
3740,2,1,7,5,1,1717.93,91
3741,7,2,7,5,1,1561.76,100
3742,7,2,1,4,1,1561.76,99
3743,1,3,5,6,0,2079.0,83
3744,1,3,7,5,1,2079.0,94
3745,7,2,4,12,0,1561.76,85
3746,5,7,5,6,0,1363.71,87
3747,1,3,5,3,0,2079.0,77
3748,1,3,5,3,0,2079.0,80
3749,4,6,7,5,1,623.48,97
3750,2,1,3,12,0,1717.93,77
3751,7,2,7,6,1,1561.76,98
3752,1,3,5,9,0,2079.0,75
3753,4,6,5,6,0,623.48,78
3754,7,2,5,6,0,1561.76,83
3755,2,1,3,3,0,1717.93,85
3756,7,2,6,5,0,1561.76,81
3757,2,1,1,3,1,1717.93,98
3758,4,6,7,1,1,623.48,91
3759,2,1,5,6,0,1717.93,83
3760,7,2,4,12,0,1561.76,89
3761,7,2,5,9,0,1561.76,82
3762,5,7,3,6,0,1363.71,76
3763,1,3,3,9,0,2079.0,86
3764,2,1,6,9,0,1717.93,76
3765,2,1,6,5,0,1717.93,89
3766,1,3,2,6,0,2079.0,77
3767,2,1,2,5,0,1717.93,76
3768,4,6,2,3,0,623.48,86
3769,7,2,4,6,0,1561.76,76
3770,1,3,5,6,0,2079.0,85
3771,7,2,6,1,0,1561.76,89
3772,2,1,4,5,0,1717.93,75
3773,1,3,5,3,0,2079.0,79
3774,7,2,4,6,0,1561.76,89
3775,7,2,5,12,0,1561.76,77
3776,7,2,4,3,0,1561.76,78
3777,1,3,2,6,0,2079.0,75
3778,7,2,2,3,0,1561.76,85
3779,7,2,1,3,1,1561.76,92
3780,1,3,7,6,1,2079.0,94
3781,2,1,5,12,0,1717.93,78
3782,2,1,3,12,0,1717.93,87
3783,1,3,5,6,0,2079.0,75
3784,7,2,5,6,0,1561.76,90
3785,1,3,2,5,0,2079.0,86
3786,2,1,4,5,0,1717.93,85
3787,2,1,5,1,0,1717.93,75
3788,2,1,5,1,0,1717.93,84
3789,2,1,1,4,1,1717.93,99
3790,1,3,2,6,0,2079.0,76
3791,7,2,3,5,0,1561.76,88
3792,2,1,4,9,0,1717.93,76
3793,7,2,6,12,0,1561.76,89
3794,7,2,6,9,0,1561.76,87
3795,1,3,2,6,0,2079.0,84
3796,7,2,4,3,0,1561.76,87
3797,7,2,6,9,0,1561.76,85
3798,1,3,6,9,0,2079.0,89
3799,1,3,5,3,0,2079.0,90
3800,1,3,4,3,0,2079.0,81
3801,1,3,6,12,0,2079.0,88
3802,7,2,6,1,0,1561.76,76
3803,7,2,5,9,0,1561.76,76
3804,1,3,7,6,1,2079.0,92
3805,1,3,2,6,0,2079.0,78
3806,1,3,4,3,0,2079.0,85
3807,1,3,7,1,1,2079.0,92
3808,1,3,2,6,0,2079.0,78
3809,7,2,5,9,0,1561.76,81
3810,2,1,3,5,0,1717.93,90
3811,1,3,2,6,0,2079.0,89
3812,1,3,2,3,0,2079.0,77
3813,1,3,3,5,0,2079.0,76
3814,7,2,6,5,0,1561.76,75
3815,1,3,5,3,0,2079.0,81
3816,7,2,7,1,1,1561.76,94
3817,1,3,5,6,0,2079.0,82
3818,1,3,2,6,0,2079.0,89
3819,1,3,5,6,0,2079.0,85
3820,2,1,5,12,0,1717.93,85
3821,4,6,3,12,0,623.48,81
3822,2,1,5,4,0,1717.93,81
3823,4,6,2,6,0,623.48,87
3824,7,2,3,3,0,1561.76,79
3825,1,3,4,3,0,2079.0,82
3826,1,3,5,6,0,2079.0,82
3827,1,3,7,6,1,2079.0,100
3828,2,1,5,9,0,1717.93,75
3829,1,3,1,1,1,2079.0,94
3830,1,3,3,5,0,2079.0,89
3831,2,1,4,5,0,1717.93,76
3832,1,3,2,5,0,2079.0,88
3833,4,6,2,6,0,623.48,76
3834,1,3,6,12,0,2079.0,88
3835,7,2,5,1,0,1561.76,77
3836,2,1,2,3,0,1717.93,75
3837,7,2,6,5,0,1561.76,90
3838,4,6,6,9,0,623.48,77
3839,2,1,2,6,0,1717.93,82
3840,1,3,3,9,0,2079.0,85
3841,4,6,2,6,0,623.48,82
3842,1,3,1,1,1,2079.0,90
3843,1,3,4,3,0,2079.0,90
3844,1,3,3,5,0,2079.0,77
3845,1,3,6,12,0,2079.0,86
3846,1,3,3,9,0,2079.0,82
3847,5,7,3,9,0,1363.71,87
3848,7,2,6,12,0,1561.76,81
3849,1,3,2,5,0,2079.0,82
3850,1,3,5,3,0,2079.0,84
3851,1,3,3,9,0,2079.0,77
3852,1,3,4,9,0,2079.0,80
3853,2,1,5,1,0,1717.93,76
3854,7,2,6,5,0,1561.76,75
3855,2,1,7,5,1,1717.93,98
3856,1,3,5,3,0,2079.0,87
3857,1,3,1,3,1,2079.0,90
3858,7,2,7,5,1,1561.76,94
3859,1,3,5,9,0,2079.0,80
3860,7,2,6,9,0,1561.76,84
3861,4,6,5,12,0,623.48,82
3862,7,2,6,12,0,1561.76,80
3863,1,3,2,5,0,2079.0,90
3864,1,3,1,4,1,2079.0,92
3865,1,3,2,4,0,2079.0,87
3866,7,2,6,3,0,1561.76,76
3867,7,2,6,5,0,1561.76,78
3868,7,2,5,12,0,1561.76,81
3869,1,3,1,1,1,2079.0,98
3870,1,3,1,1,1,2079.0,96
3871,2,1,6,1,0,1717.93,77
3872,1,3,2,6,0,2079.0,78
3873,7,2,3,5,0,1561.76,80
3874,1,3,4,3,0,2079.0,79
3875,2,1,2,3,0,1717.93,81
3876,1,3,4,5,0,2079.0,85
3877,1,3,3,9,0,2079.0,78
3878,1,3,3,5,0,2079.0,79
3879,7,2,3,3,0,1561.76,81
3880,7,2,6,9,0,1561.76,86
3881,7,2,6,1,0,1561.76,81
3882,7,2,1,3,1,1561.76,92
3883,2,1,4,3,0,1717.93,86
3884,7,2,7,1,1,1561.76,93
3885,5,7,6,5,0,1363.71,80
3886,1,3,2,6,0,2079.0,81
3887,7,2,4,5,0,1561.76,82
3888,7,2,4,6,0,1561.76,87
3889,4,6,6,5,0,623.48,80
3890,1,3,4,3,0,2079.0,81
3891,4,6,5,1,0,623.48,90
3892,1,3,1,1,1,2079.0,100
3893,2,1,4,3,0,1717.93,84
3894,7,2,5,6,0,1561.76,80
3895,1,3,2,6,0,2079.0,87
3896,1,3,4,3,0,2079.0,88
3897,7,2,1,1,1,1561.76,99
3898,5,7,1,1,1,1363.71,98
3899,1,3,4,3,0,2079.0,78
3900,2,1,6,1,0,1717.93,81
3901,5,7,4,6,0,1363.71,80
3902,4,6,2,6,0,623.48,79
3903,5,7,5,6,0,1363.71,77
3904,4,6,3,6,0,623.48,86
3905,1,3,7,6,1,2079.0,99
3906,1,3,6,12,0,2079.0,89
3907,1,3,1,3,1,2079.0,97
3908,7,2,4,6,0,1561.76,89
3909,1,3,5,3,0,2079.0,80
3910,1,3,2,6,0,2079.0,83
3911,2,1,2,3,0,1717.93,76
3912,7,2,4,5,0,1561.76,84
3913,2,1,2,3,0,1717.93,88
3914,7,2,1,3,1,1561.76,91
3915,1,3,3,5,0,2079.0,75
3916,1,3,1,1,1,2079.0,100
3917,4,6,6,6,0,623.48,77
3918,7,2,4,12,0,1561.76,88
3919,7,2,1,3,1,1561.76,100
3920,7,2,6,1,0,1561.76,86
3921,1,3,3,5,0,2079.0,79
3922,7,2,6,9,0,1561.76,85
3923,5,7,1,3,1,1363.71,97
3924,1,3,1,1,1,2079.0,90
3925,7,2,5,6,0,1561.76,80
3926,1,3,7,6,1,2079.0,98
3927,1,3,5,6,0,2079.0,81
3928,2,1,1,1,1,1717.93,98
3929,7,2,5,6,0,1561.76,80
3930,2,1,1,3,1,1717.93,97
3931,5,7,5,1,0,1363.71,83
3932,1,3,7,1,1,2079.0,93
3933,1,3,5,3,0,2079.0,87
3934,4,6,6,6,0,623.48,90
3935,1,3,3,9,0,2079.0,82
3936,2,1,3,9,0,1717.93,85
3937,2,1,2,6,0,1717.93,86
3938,2,1,4,6,0,1717.93,80
3939,1,3,6,12,0,2079.0,76
3940,2,1,3,12,0,1717.93,84
3941,1,3,2,6,0,2079.0,86
3942,1,3,6,12,0,2079.0,88
3943,7,2,6,1,0,1561.76,85
3944,2,1,2,5,0,1717.93,86
3945,4,6,3,12,0,623.48,79
3946,1,3,5,6,0,2079.0,89
3947,7,2,4,5,0,1561.76,83
3948,1,3,4,5,0,2079.0,77
3949,7,2,6,9,0,1561.76,78
3950,2,1,6,3,0,1717.93,90
3951,7,2,6,5,0,1561.76,85
3952,5,7,3,12,0,1363.71,76
3953,2,1,5,9,0,1717.93,82
3954,1,3,1,3,1,2079.0,93
3955,7,2,1,3,1,1561.76,99
3956,1,3,5,3,0,2079.0,89
3957,1,3,1,3,1,2079.0,91
3958,1,3,4,3,0,2079.0,88
3959,7,2,6,1,0,1561.76,88
3960,7,2,5,12,0,1561.76,83
3961,7,2,4,5,0,1561.76,90
3962,1,3,6,12,0,2079.0,90
3963,2,1,2,3,0,1717.93,85
3964,1,3,5,3,0,2079.0,87
3965,4,6,7,5,1,623.48,100
3966,1,3,5,6,0,2079.0,90
3967,4,6,6,6,0,623.48,82
3968,7,2,7,5,1,1561.76,90
3969,1,3,1,3,1,2079.0,96
3970,1,3,5,6,0,2079.0,87
3971,1,3,6,9,0,2079.0,79
3972,1,3,2,5,0,2079.0,76
3973,2,1,2,5,0,1717.93,81
3974,2,1,3,5,0,1717.93,84
3975,1,3,7,6,1,2079.0,94
3976,1,3,5,9,0,2079.0,86
3977,1,3,5,6,0,2079.0,81
3978,1,3,4,3,0,2079.0,79
3979,1,3,5,6,0,2079.0,75
3980,2,1,2,6,0,1717.93,88
3981,1,3,2,6,0,2079.0,88
3982,1,3,4,5,0,2079.0,81
3983,7,2,1,3,1,1561.76,96
3984,1,3,4,3,0,2079.0,83
3985,7,2,6,3,0,1561.76,76
3986,4,6,4,5,0,623.48,89
3987,1,3,6,6,0,2079.0,75
3988,1,3,5,6,0,2079.0,77
3989,2,1,5,3,0,1717.93,85
3990,7,2,3,5,0,1561.76,80
3991,1,3,3,9,0,2079.0,75
3992,1,3,2,5,0,2079.0,86
3993,1,3,5,3,0,2079.0,89
3994,1,3,5,9,0,2079.0,84
3995,1,3,6,12,0,2079.0,79
3996,7,2,4,5,0,1561.76,79
3997,2,1,2,3,0,1717.93,86
3998,4,6,2,3,0,623.48,76
3999,1,3,1,3,1,2079.0,92
4000,2,1,4,3,0,1717.93,76
4001,7,2,6,1,0,1561.76,78
4002,1,3,2,6,0,2079.0,77
4003,7,2,7,1,1,1561.76,100
4004,1,3,2,5,0,2079.0,82
4005,7,2,5,12,0,1561.76,75
4006,1,3,5,6,0,2079.0,86
4007,1,3,3,9,0,2079.0,78
4008,1,3,1,1,1,2079.0,95
4009,7,2,1,3,1,1561.76,97
4010,1,3,1,3,1,2079.0,95
4011,4,6,4,3,0,623.48,87
4012,2,1,5,1,0,1717.93,84
4013,1,3,3,5,0,2079.0,76
4014,4,6,1,3,1,623.48,93
4015,1,3,5,6,0,2079.0,77
4016,7,2,7,1,1,1561.76,93
4017,1,3,5,6,0,2079.0,87
4018,1,3,1,3,1,2079.0,95
4019,7,2,6,9,0,1561.76,78
4020,7,2,4,6,0,1561.76,81
4021,1,3,2,6,0,2079.0,80
4022,2,1,2,5,0,1717.93,76
4023,1,3,1,1,1,2079.0,97
4024,1,3,5,6,0,2079.0,84
4025,4,6,6,6,0,623.48,80
4026,1,3,7,5,1,2079.0,100
4027,7,2,6,12,0,1561.76,86
4028,1,3,6,12,0,2079.0,83
4029,1,3,2,5,0,2079.0,76
4030,1,3,6,12,0,2079.0,85
4031,2,1,2,3,0,1717.93,87
4032,7,2,6,9,0,1561.76,77
4033,2,1,7,1,1,1717.93,97
4034,1,3,3,5,0,2079.0,81
4035,4,6,2,5,0,623.48,83
4036,1,3,4,3,0,2079.0,81
4037,2,1,1,3,1,1717.93,98
4038,7,2,6,12,0,1561.76,76
4039,7,2,5,12,0,1561.76,90
4040,7,2,4,6,0,1561.76,86
4041,7,2,5,9,0,1561.76,75
4042,2,1,3,6,0,1717.93,78
4043,1,3,7,6,1,2079.0,91
4044,7,2,5,6,0,1561.76,81
4045,7,2,6,1,0,1561.76,90
4046,1,3,6,12,0,2079.0,78
4047,1,3,4,5,0,2079.0,78
4048,7,2,5,9,0,1561.76,81
4049,1,3,2,5,0,2079.0,80
4050,7,2,2,4,0,1561.76,82
4051,1,3,5,3,0,2079.0,87
4052,2,1,2,3,0,1717.93,84
4053,2,1,5,3,0,1717.93,80
4054,2,1,3,5,0,1717.93,90
4055,7,2,7,1,1,1561.76,97
4056,1,3,5,3,0,2079.0,82
4057,7,2,5,9,0,1561.76,87
4058,7,2,5,9,0,1561.76,88
4059,2,1,5,12,0,1717.93,76
4060,7,2,7,1,1,1561.76,100
4061,5,7,6,6,0,1363.71,83
4062,1,3,1,3,1,2079.0,98
4063,1,3,6,9,0,2079.0,77
4064,7,2,5,12,0,1561.76,89
4065,2,1,5,3,0,1717.93,75
4066,4,6,5,3,0,623.48,81
4067,1,3,4,3,0,2079.0,81
4068,7,2,4,3,0,1561.76,83
4069,2,1,2,5,0,1717.93,76
4070,7,2,5,9,0,1561.76,89
4071,7,2,4,9,0,1561.76,82
4072,7,2,6,9,0,1561.76,81
4073,7,2,6,5,0,1561.76,83
4074,7,2,4,6,0,1561.76,77
4075,1,3,2,6,0,2079.0,90
4076,7,2,5,12,0,1561.76,87
4077,7,2,5,12,0,1561.76,83
4078,7,2,7,5,1,1561.76,97
4079,1,3,2,5,0,2079.0,75
4080,1,3,6,9,0,2079.0,85
4081,1,3,5,6,0,2079.0,90
4082,1,3,1,3,1,2079.0,93
4083,2,1,5,4,0,1717.93,85
4084,1,3,7,5,1,2079.0,91
4085,1,3,4,9,0,2079.0,87
4086,1,3,2,5,0,2079.0,88
4087,2,1,4,3,0,1717.93,87
4088,7,2,6,1,0,1561.76,78
4089,2,1,2,3,0,1717.93,78
4090,1,3,7,6,1,2079.0,96
4091,1,3,5,6,0,2079.0,82
4092,4,6,5,12,0,623.48,79
4093,1,3,7,5,1,2079.0,100
4094,1,3,5,3,0,2079.0,79
4095,4,6,5,3,0,623.48,75
4096,1,3,6,12,0,2079.0,76
4097,1,3,7,5,1,2079.0,100
4098,4,6,5,6,0,623.48,84
4099,2,1,1,3,1,1717.93,100
4100,2,1,2,5,0,1717.93,87
4101,2,1,4,6,0,1717.93,89
4102,2,1,3,3,0,1717.93,83
4103,7,2,3,5,0,1561.76,85
4104,2,1,3,6,0,1717.93,80
4105,1,3,7,5,1,2079.0,100
4106,7,2,6,9,0,1561.76,82
4107,2,1,7,6,1,1717.93,90
4108,7,2,1,3,1,1561.76,90
4109,1,3,5,1,0,2079.0,84
4110,1,3,2,4,0,2079.0,81
4111,1,3,4,3,0,2079.0,90
4112,2,1,6,3,0,1717.93,80
4113,5,7,2,5,0,1363.71,77
4114,2,1,3,9,0,1717.93,85
4115,1,3,4,3,0,2079.0,81
4116,1,3,6,9,0,2079.0,89
4117,4,6,2,6,0,623.48,80
4118,1,3,7,6,1,2079.0,95
4119,1,3,5,9,0,2079.0,90
4120,2,1,2,3,0,1717.93,82
4121,2,1,7,4,1,1717.93,95
4122,7,2,5,6,0,1561.76,75
4123,7,2,7,1,1,1561.76,97
4124,1,3,4,3,0,2079.0,89
4125,4,6,5,6,0,623.48,78
4126,2,1,2,6,0,1717.93,79
4127,1,3,6,1,0,2079.0,78
4128,1,3,5,3,0,2079.0,83
4129,7,2,6,9,0,1561.76,80
4130,1,3,2,3,0,2079.0,78
4131,1,3,2,5,0,2079.0,83
4132,1,3,2,6,0,2079.0,83
4133,2,1,2,6,0,1717.93,77
4134,2,1,5,4,0,1717.93,76
4135,2,1,1,3,1,1717.93,90
4136,1,3,5,9,0,2079.0,81
4137,4,6,1,1,1,623.48,91
4138,1,3,6,1,0,2079.0,89
4139,7,2,4,6,0,1561.76,75
4140,5,7,3,9,0,1363.71,90
