From,To,FlightId,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
1,3,3,6,12,2079,77,237600,1770,2254.337349
7,2,3,2,6,1561.76,89,198000,1925,1467.678072
1,3,3,6,9,2079,90,201600,1770,1901.52439
1,3,3,2,6,2079,90,237600,1770,2411.64
2,1,3,3,6,1717.93,88,1738,1400,1515.820588
2,1,3,5,3,1717.93,83,1738,1400,2093.727188
2,1,3,2,6,1717.93,76,1738,1400,1987.890429
7,2,2,6,1,1561.76,78,186000,1925,1624.2304
1,3,3,2,5,2079,83,223200,1770,2673
1,3,3,4,3,2079,84,230400,1770,1901.52439
1,3,3,5,3,2079,90,216000,1770,2716.112903
5,7,2,3,6,1363.71,88,147000,1850,1715.635161
7,2,2,6,5,1561.76,84,174000,1925,1601.298228
1,3,3,2,5,2079,76,223200,1770,2079
1,3,3,2,5,2079,81,244800,1770,1940.4
7,2,2,1,1,1561.76,95,168000,1925,3199.703415
1,3,3,1,1,2079,93,201600,1770,3898.125
2,1,3,1,3,1717.93,93,1738,1400,2783.0466
5,7,2,2,3,1363.71,79,161700,1850,1569.200548
1,3,3,7,6,2079,94,244800,1770,3818.571429
1,3,3,2,5,2079,90,223200,1770,1973.734177
7,2,2,1,3,1561.76,100,168000,1925,2440.25
7,2,2,3,5,1561.76,82,186000,1925,1617.537143
7,2,2,6,12,1561.76,80,180000,1925,1507.906207
2,1,3,5,6,1717.93,90,1738,1400,2147.4125
7,2,2,5,12,1561.76,80,168000,1925,1952.2
1,3,3,4,3,2079,82,230400,1770,2583.9
1,3,3,6,9,2079,85,244800,1770,2245.32
5,7,2,6,5,1363.71,79,151900,1850,1501.807215
1,3,3,3,5,2079,81,244800,1770,2368.481013
1,3,3,3,9,2079,83,223200,1770,2494.8
2,1,3,6,12,1717.93,77,1738,1400,1610.559375
1,3,3,1,1,2079,99,216000,1770,4259.414634
1,3,3,2,6,2079,81,223200,1770,2027.025
1,3,3,6,9,2079,86,230400,1770,2970
4,6,1,1,3,623.48,98,74800,1950,1277.373659
1,3,3,3,9,2079,85,201600,1770,2028.903614
7,2,3,4,6,1561.76,76,198000,1925,1544.012727
1,3,3,2,6,2079,85,223200,1770,1885.604651
1,3,3,5,6,2079,87,208800,1770,1907.788235
1,3,3,7,5,2079,99,230400,1770,3492.72
1,3,3,1,1,2079,92,244800,1770,4110.75
1,3,3,7,6,2079,98,230400,1770,3861
1,3,3,6,9,2079,82,216000,1770,2751.617647
1,3,3,4,3,2079,75,244800,1770,1863.931034
7,2,2,6,12,1561.76,89,198000,1925,2040.363871
1,3,3,6,12,2079,79,208800,1770,1930.5
1,3,3,5,6,2079,83,237600,1770,2350.173913
1,3,3,2,6,2079,78,230400,1770,2158.961538
4,6,1,7,1,623.48,93,68200,1950,1130.0575
2,1,3,1,1,1717.93,92,1738,1400,2783.0466
1,3,3,7,6,2079,93,201600,1770,3309.428571
1,3,3,2,6,2079,85,237600,1770,2563.150685
1,3,3,5,3,2079,81,237600,1770,2162.16
1,3,3,5,9,2079,86,237600,1770,2025
7,2,2,7,1,1561.76,94,198000,1925,2648.201739
7,2,3,7,1,1561.76,98,186000,1925,2691.54383
7,2,2,1,3,1561.76,96,204000,1925,2928.3
2,1,3,3,12,1717.93,77,1738,1400,2220.094154
1,3,3,3,5,2079,89,208800,1770,1913.625
7,2,2,3,6,1561.76,87,180000,1925,1697.565217
2,1,3,5,1,1717.93,89,1738,1400,2220.094154
1,3,3,5,3,2079,90,230400,1770,1813.081395
1,3,3,5,3,2079,75,208800,1770,2631.234375
7,2,2,3,5,1561.76,75,186000,1925,1693.474699
2,1,3,5,6,1717.93,75,1738,1400,1695.325658
7,2,3,6,3,1561.76,90,198000,1925,1624.2304
1,3,3,6,12,2079,80,230400,1770,2392.273973
1,3,3,4,9,2079,84,237600,1770,1822.044944
1,3,3,5,6,2079,77,237600,1770,2716.112903
7,2,2,6,9,1561.76,85,186000,1925,1697.565217
7,2,3,6,9,1561.76,87,174000,1925,2073.812459
1,3,3,7,5,2079,97,244800,1770,3317.553191
7,2,3,7,6,1561.76,94,198000,1925,2915.285333
1,3,3,2,6,2079,78,230400,1770,2156
7,2,3,3,6,1561.76,89,186000,1925,1899.437838
2,1,3,1,3,1717.93,98,1738,1400,2684.265625
7,2,3,5,6,1561.76,81,168000,1925,1653.628235
5,7,2,3,6,1363.71,82,137200,1850,1492.709595
1,3,3,2,6,2079,82,216000,1770,2054.541176
1,3,3,3,9,2079,77,230400,1770,2792.686567
1,3,3,3,5,2079,88,230400,1770,2826.140625
2,1,3,4,5,1717.93,77,1738,1400,1581.276477
7,2,2,1,3,1561.76,92,186000,1925,3235.074286
4,6,1,6,5,623.48,81,66000,1950,748.176
2,1,3,1,3,1717.93,100,1738,1400,3092.274
1,3,3,5,9,2079,77,201600,1770,2328.48
2,1,3,6,12,1717.93,79,1738,1400,2415.839063
2,1,3,6,1,1717.93,86,1738,1400,1637.086235
7,2,3,7,1,1561.76,90,198000,1925,3019.402667
1,3,3,7,5,2079,95,244800,1770,3691.285714
1,3,3,2,5,2079,75,237600,1770,2459.661972
7,2,2,5,12,1561.76,90,198000,1925,1749.1712
2,1,3,5,6,1717.93,89,1738,1400,2273.730882
1,3,3,2,6,2079,77,208800,1770,1856.25
7,2,2,5,9,1561.76,85,174000,1925,1847.716056
7,2,3,4,4,1561.76,78,186000,1925,1791.430588
1,3,3,5,9,2079,76,223200,1770,2440.565217
7,2,3,5,6,1561.76,81,186000,1925,2090.355692
4,6,1,4,3,623.48,85,61600,1950,608.9804651
1,3,3,2,6,2079,83,244800,1770,1930.5
1,3,3,7,5,2079,94,216000,1770,3248.4375
1,3,3,5,3,2079,80,237600,1770,2835
1,3,3,6,9,2079,82,201600,1770,2878.615385
7,2,3,6,1,1561.76,86,198000,1925,1615.613793
1,3,3,2,6,2079,81,244800,1770,2425.5
7,2,3,4,12,1561.76,87,204000,1925,1579.92
1,3,3,4,5,2079,90,208800,1770,2711.73913
7,2,2,7,5,1561.76,93,168000,1925,2581.684898
2,1,3,7,6,1717.93,100,1738,1400,2977.745333
1,3,3,6,12,2079,85,230400,1770,2153.25
2,1,3,1,3,1717.93,93,1738,1400,3070.342979
4,6,1,3,5,623.48,90,68200,1950,588.4530337
7,2,3,6,5,1561.76,87,186000,1925,1845.716364
7,2,2,6,5,1561.76,78,180000,1925,1470.96
7,2,3,6,5,1561.76,81,168000,1925,1987.694545
1,3,3,3,5,2079,83,237600,1770,1878.614458
4,6,1,3,3,623.48,81,61600,1950,609.4692135
1,3,3,6,12,2079,75,201600,1770,2102.359551
1,3,3,4,5,2079,90,237600,1770,2728.6875
2,1,3,5,3,1717.93,84,1738,1400,2046.357794
1,3,3,3,9,2079,84,230400,1770,2457
2,1,3,5,6,1717.93,82,1738,1400,1581.276477
2,1,3,2,6,1717.93,85,1738,1400,2365.674098
7,2,3,5,6,1561.76,88,180000,1925,1542.714146
1,3,3,4,3,2079,85,230400,1770,2275.662162
7,2,3,6,9,1561.76,75,198000,1925,1346.344828
1,3,3,5,3,2079,79,237600,1770,2699.597015
7,2,2,4,12,1561.76,84,186000,1925,1368.733483
1,3,3,2,6,2079,78,244800,1770,2440.565217
1,3,3,7,5,2079,95,223200,1770,3638.25
2,1,3,7,1,1717.93,98,1738,1400,3142.554878
1,3,3,2,5,2079,77,208800,1770,1925
7,2,2,5,6,1561.76,77,168000,1925,1779.220253
1,3,3,4,5,2079,89,201600,1770,2328.48
1,3,3,6,12,2079,89,244800,1770,2740.5
7,2,3,6,1,1561.76,88,186000,1925,1901.273043
4,6,1,1,3,623.48,93,63800,1950,1016.543478
7,2,2,3,3,1561.76,86,174000,1925,1488.265412
2,1,3,5,3,1717.93,76,1738,1400,1814.714789
5,7,2,7,1,1363.71,100,137200,1850,2659.2345
7,2,2,1,3,1561.76,100,198000,1925,2953.763478
2,1,3,2,5,1717.93,77,1738,1400,1932.67125
7,2,2,2,4,1561.76,89,168000,1925,1331.045455
1,3,3,4,5,2079,88,208800,1770,2563.150685
1,3,3,4,3,2079,82,216000,1770,2782.661538
2,1,3,1,4,1717.93,97,1738,1400,3070.342979
7,2,2,4,5,1561.76,84,180000,1925,1599.851707
1,3,3,1,1,2079,100,216000,1770,3827.25
4,6,1,6,12,623.48,77,74800,1950,638.6868293
1,3,3,6,9,2079,84,230400,1770,2201.294118
2,1,3,6,3,1717.93,88,1738,1400,2490.9985
1,3,3,4,3,2079,75,230400,1770,2030.651163
7,2,2,3,9,1561.76,89,180000,1925,1774.727273
1,3,3,4,3,2079,89,244800,1770,2740.5
4,6,1,2,6,623.48,76,72600,1950,731.9113043
1,3,3,6,9,2079,84,244800,1770,2338.875
7,2,3,6,5,1561.76,88,204000,1925,1998.134118
1,3,3,5,6,2079,76,201600,1770,2028.903614
1,3,3,2,6,2079,80,208800,1770,1885.604651
4,6,1,1,3,623.48,94,63800,1950,1174.462326
2,1,3,1,4,1717.93,97,1738,1400,3595.667442
2,1,3,5,3,1717.93,79,1738,1400,1698.408068
2,1,3,5,6,1717.93,77,1738,1400,2004.251667
7,2,3,2,5,1561.76,80,192000,1925,1421.377079
1,3,3,4,3,2079,85,223200,1770,2306.835616
7,2,3,6,5,1561.76,78,198000,1925,1301.466667
7,2,2,6,1,1561.76,90,186000,1925,1368.733483
1,3,3,6,9,2079,77,223200,1770,1973.734177
1,3,3,3,5,2079,87,201600,1770,2002
7,2,3,4,6,1561.76,81,168000,1925,1488.265412
7,2,2,3,6,1561.76,88,180000,1925,1602.858947
7,2,2,5,12,1561.76,88,174000,1925,1756.98
1,3,3,4,3,2079,80,208800,1770,2673
2,1,3,3,9,1717.93,77,1738,1400,1464.144886
1,3,3,1,1,2079,97,230400,1770,3742.2
7,2,2,2,6,1561.76,79,186000,1925,1925.457534
7,2,2,6,12,1561.76,85,198000,1925,1362
1,3,3,6,12,2079,75,216000,1770,2027.025
7,2,2,3,5,1561.76,83,186000,1925,2304.236066
1,3,3,2,6,2079,76,244800,1770,2102.359551
2,1,3,2,3,1717.93,81,1738,1400,2089.374324
7,2,2,6,12,1561.76,81,198000,1925,1681.895385
1,3,3,2,5,2079,79,230400,1770,2530.956522
7,2,2,6,1,1561.76,84,174000,1925,1457.642667
7,2,2,4,6,1561.76,75,174000,1925,2073.812459
1,3,3,5,3,2079,78,216000,1770,2055.375
1,3,3,2,6,2079,77,244800,1770,2917.306452
1,3,3,7,6,2079,100,244800,1770,4019.4
7,2,2,3,6,1561.76,88,204000,1925,1719.912911
7,2,3,1,3,1561.76,92,204000,1925,3123.52
7,2,2,6,12,1561.76,83,204000,1925,1722.529412
2,1,3,1,1,1717.93,97,1738,1400,2791.63625
1,3,3,2,5,2079,89,237600,1770,2316.6
1,3,3,3,9,2079,89,223200,1770,1962.202247
1,3,3,2,6,2079,89,201600,1770,2659.897059
1,3,3,2,6,2079,90,201600,1770,2328.48
2,1,3,5,3,1717.93,79,1738,1400,1737.232584
5,7,2,1,3,1363.71,93,142100,1850,2694.15878
7,2,3,3,6,1561.76,75,180000,1925,1621.827692
2,1,3,2,6,1717.93,80,1738,1400,1656.575357
1,3,3,3,9,2079,76,201600,1770,2384.735294
2,1,3,3,6,1717.93,88,1738,1400,1576.453412
2,1,3,1,3,1717.93,99,1738,1400,3142.554878
1,3,3,6,9,2079,82,244800,1770,2528.513514
1,3,3,1,1,2079,96,223200,1770,3803.04878
7,2,2,3,5,1561.76,87,192000,1925,2007.977143
2,1,3,5,1,1717.93,81,1738,1400,1855.3644
7,2,2,5,6,1561.76,76,180000,1925,1925.457534
7,2,3,4,5,1561.76,90,174000,1925,1541.990886
1,3,3,6,12,2079,80,216000,1770,2371.816901
2,1,3,6,6,1717.93,85,1738,1400,2112.209016
4,6,1,4,3,623.48,79,66000,1950,640.5616438
1,3,3,1,1,2079,100,201600,1770,4521.825
1,3,3,1,3,2079,99,201600,1770,3492.72
1,3,3,4,3,2079,90,244800,1770,2673
1,3,3,5,6,2079,87,201600,1770,2494.8
7,2,2,6,9,1561.76,87,198000,1925,1740.246857
1,3,3,7,6,2079,100,237600,1770,3378.375
7,2,2,6,9,1561.76,76,180000,1925,1541.210526
1,3,3,6,12,2079,89,237600,1770,2970
1,3,3,2,6,2079,77,216000,1770,2530.956522
1,3,3,4,3,2079,77,223200,1770,2970
4,6,1,4,5,623.48,82,74800,1950,567.4368539
1,3,3,4,5,2079,89,237600,1770,2551.5
1,3,3,6,12,2079,81,223200,1770,2728.6875
1,3,3,7,6,2079,91,208800,1770,3543.75
4,6,1,3,9,623.48,89,74800,1950,646.5718519
1,3,3,6,9,2079,87,208800,1770,2917.306452
7,2,3,3,6,1561.76,75,174000,1925,1457.642667
1,3,3,6,9,2079,90,223200,1770,2030.651163
2,1,3,7,6,1717.93,98,1738,1400,3355.956279
7,2,2,5,6,1561.76,75,180000,1925,1660.60557
1,3,3,7,6,2079,97,237600,1770,3508.3125
2,1,3,3,6,1717.93,82,1738,1400,2197.939853
1,3,3,5,3,2079,81,201600,1770,2150.689655
7,2,3,5,6,1561.76,89,192000,1925,1925.457534
1,3,3,2,6,2079,83,208800,1770,1962.202247
2,1,3,1,3,1717.93,93,1738,1400,3268.257073
7,2,3,4,9,1561.76,84,204000,1925,1464.15
1,3,3,4,9,2079,90,223200,1770,2371.816901
5,7,2,2,6,1363.71,77,156800,1850,1561.089079
5,7,2,6,5,1363.71,77,147000,1850,1547.995135
2,1,3,6,6,1717.93,90,1738,1400,1840.639286
4,6,1,2,6,623.48,87,63800,1950,721.4554286
7,2,2,5,6,1561.76,89,198000,1925,2150.620328
7,2,2,7,6,1561.76,98,192000,1925,2707.050667
1,3,3,1,1,2079,91,230400,1770,4252.5
7,2,2,4,6,1561.76,81,180000,1925,1698.414
2,1,3,6,3,1717.93,76,1738,1400,1488.872667
1,3,3,6,9,2079,84,208800,1770,2165.625
2,1,3,1,3,1717.93,94,1738,1400,3513.947727
7,2,2,6,6,1561.76,75,174000,1925,2186.464
7,2,2,6,9,1561.76,77,198000,1925,2227.428197
2,1,3,1,3,1717.93,94,1738,1400,3513.947727
1,3,3,4,3,2079,82,201600,1770,1930.5
1,3,3,5,3,2079,84,237600,1770,2129.707317
1,3,3,2,6,2079,78,201600,1770,2606.507463
2,1,3,6,6,1717.93,82,1738,1400,1651.855769
2,1,3,7,4,1717.93,94,1738,1400,2960.687872
1,3,3,3,9,2079,81,244800,1770,2547.507042
1,3,3,1,1,2079,91,230400,1770,3564
7,2,2,1,3,1561.76,96,192000,1925,3045.432
4,6,1,4,6,623.48,82,68200,1950,657.1816216
2,1,3,1,4,1717.93,98,1738,1400,3435.86
1,3,3,5,9,2079,78,230400,1770,2371.816901
7,2,3,7,6,1561.76,100,180000,1925,2856.878049
1,3,3,1,3,2079,97,230400,1770,3955.170732
1,3,3,1,1,2079,93,244800,1770,3827.25
1,3,3,5,6,2079,77,208800,1770,1863.931034
1,3,3,4,3,2079,78,244800,1770,2444.22973
2,1,3,1,1,1717.93,90,1738,1400,3113.748125
1,3,3,2,6,2079,87,237600,1770,1751.966292
1,3,3,3,5,2079,88,223200,1770,2530.956522
7,2,2,4,5,1561.76,83,174000,1925,1474.020674
7,2,3,7,5,1561.76,99,198000,1925,2440.25
7,2,3,5,6,1561.76,85,192000,1925,1378.023529
1,3,3,3,9,2079,86,237600,1770,2405.7
1,3,3,1,1,2079,99,237600,1770,3880.8
7,2,3,5,9,1561.76,79,180000,1925,1916.705455
4,6,1,6,12,623.48,76,68200,1950,793.52
4,6,1,2,6,623.48,78,68200,1950,733.0102703
1,3,3,1,1,2079,92,201600,1770,4521.825
7,2,3,6,9,1561.76,76,180000,1925,1646.179459
1,3,3,2,5,2079,88,244800,1770,2106
7,2,2,5,12,1561.76,87,180000,1925,1735.288889
7,2,2,5,6,1561.76,86,168000,1925,2058.683636
1,3,3,5,3,2079,77,201600,1770,1962.202247
1,3,3,4,5,2079,80,237600,1770,2405.7
2,1,3,7,6,1717.93,97,1738,1400,2960.687872
7,2,2,6,5,1561.76,77,180000,1925,1617.537143
1,3,3,5,6,2079,78,237600,1770,1732.5
2,1,3,7,1,1717.93,91,1738,1400,3142.554878
1,3,3,7,5,2079,97,237600,1770,3848.361702
1,3,3,5,3,2079,80,237600,1770,2411.64
1,3,3,5,9,2079,85,244800,1770,2025
1,3,3,2,6,2079,78,244800,1770,2862.885246
2,1,3,3,3,1717.93,85,1738,1400,2197.939853
7,2,2,5,6,1561.76,79,186000,1925,2150.620328
2,1,3,4,12,1717.93,77,1738,1400,1673.308442
7,2,3,7,5,1561.76,98,174000,1925,2390.44898
2,1,3,5,3,1717.93,84,1738,1400,2140.805077
2,1,3,1,3,1717.93,94,1738,1400,2863.216667
7,2,2,6,1,1561.76,78,192000,1925,1660.60557
1,3,3,6,5,2079,88,244800,1770,2444.22973
7,2,3,4,6,1561.76,85,192000,1925,1952.2
7,2,3,4,5,1561.76,77,168000,1925,1543.386353
1,3,3,5,9,2079,78,244800,1770,2153.25
4,6,1,7,1,623.48,100,66000,1950,1246.96
7,2,2,1,1,1561.76,94,186000,1925,2546.347826
1,3,3,6,9,2079,84,223200,1770,2129.707317
2,1,3,6,3,1717.93,83,1738,1400,1982.226923
2,1,3,2,3,1717.93,81,1738,1400,2319.2055
1,3,3,5,3,2079,80,230400,1770,2475
7,2,2,6,5,1561.76,78,198000,1925,1913.705915
2,1,3,4,3,1717.93,80,1738,1400,1786.6472
2,1,3,6,9,1717.93,90,1738,1400,1540.213103
7,2,2,7,5,1561.76,99,198000,1925,2900.411429
2,1,3,2,4,1717.93,84,1738,1400,1590.675926
4,6,1,7,6,623.48,100,74800,1950,1047.4464
7,2,3,4,6,1561.76,86,198000,1925,2090.355692
7,2,3,4,5,1561.76,75,204000,1925,2156.71619
7,2,3,3,5,1561.76,87,204000,1925,2231.085714
7,2,2,6,9,1561.76,90,186000,1925,2162.436923
1,3,3,5,3,2079,82,208800,1770,2126.25
7,2,2,4,5,1561.76,76,168000,1925,2156.71619
2,1,3,4,12,1717.93,80,1738,1400,1906.196301
7,2,3,4,5,1561.76,77,174000,1925,1913.705915
1,3,3,5,3,2079,84,237600,1770,2310
1,3,3,1,1,2079,95,237600,1770,3243.24
1,3,3,4,5,2079,77,201600,1770,2430
2,1,3,2,3,1717.93,87,1738,1400,1987.890429
1,3,3,7,6,2079,97,223200,1770,3436.714286
1,3,3,3,9,2079,86,208800,1770,2635.352113
4,6,1,3,5,623.48,83,70400,1950,684.9498592
1,3,3,4,3,2079,82,201600,1770,2210.582278
1,3,3,1,1,2079,96,230400,1770,3309.428571
1,3,3,2,6,2079,86,244800,1770,1949.0625
1,3,3,1,1,2079,93,223200,1770,4455
1,3,3,7,5,2079,97,230400,1770,3626.162791
7,2,3,5,6,1561.76,81,168000,1925,1378.023529
7,2,2,3,5,1561.76,83,186000,1925,1331.045455
7,2,3,1,3,1561.76,93,180000,1925,2750.055652
1,3,3,3,5,2079,90,208800,1770,2079
2,1,3,1,3,1717.93,90,1738,1400,3313.150714
4,6,1,5,9,623.48,79,68200,1950,585.9209639
1,3,3,6,9,2079,79,208800,1770,2227.5
5,7,2,2,5,1363.71,78,151900,1850,1636.452
7,2,3,1,4,1561.76,96,192000,1925,2811.168
2,1,3,3,9,1717.93,76,1738,1400,1840.639286
2,1,3,5,1,1717.93,85,1738,1400,1552.346386
1,3,3,5,3,2079,77,216000,1770,1892.123596
7,2,2,7,1,1561.76,95,192000,1925,2691.54383
5,7,2,6,9,1363.71,86,147000,1850,1472.8068
1,3,3,4,3,2079,85,244800,1770,2574
2,1,3,4,12,1717.93,80,1738,1400,2290.573333
7,2,2,6,5,1561.76,89,180000,1925,1642.89039
7,2,2,5,6,1561.76,77,174000,1925,1732.911781
7,2,2,4,3,1561.76,89,204000,1925,1378.023529
2,1,3,1,3,1717.93,97,1738,1400,3435.86
7,2,2,7,1,1561.76,94,180000,1925,3428.253659
1,3,3,4,3,2079,87,216000,1770,2686.707692
2,1,3,5,6,1717.93,79,1738,1400,1789.510417
7,2,2,7,6,1561.76,93,204000,1925,3268.8
2,1,3,6,12,1717.93,81,1738,1400,2166.085652
1,3,3,6,12,2079,88,216000,1770,2245.32
1,3,3,2,5,2079,84,208800,1770,2268
1,3,3,4,3,2079,83,237600,1770,2547.507042
2,1,3,2,6,1717.93,76,1738,1400,2045.154762
7,2,3,4,6,1561.76,75,180000,1925,2304.236066
7,2,2,3,5,1561.76,79,168000,1925,2196.225
5,7,2,7,1,1363.71,93,137200,1850,2087.311224
2,1,3,1,3,1717.93,97,1738,1400,3025.050652
7,2,2,5,12,1561.76,88,186000,1925,1656.989268
1,3,3,6,9,2079,82,237600,1770,2104.9875
5,7,2,7,5,1363.71,92,142100,1850,2630.012143
1,3,3,1,3,2079,91,208800,1770,4677.75
7,2,2,4,6,1561.76,88,192000,1925,1482.683544
7,2,2,1,3,1561.76,99,204000,1925,2856.878049
1,3,3,5,6,2079,85,216000,1770,2461.973684
7,2,3,6,12,1561.76,83,186000,1925,1807.179429
7,2,3,5,9,1561.76,89,174000,1925,1781.726197
2,1,3,4,5,1717.93,87,1738,1400,1634.128537
2,1,3,2,3,1717.93,88,1738,1400,1950.082703
7,2,2,5,9,1561.76,76,186000,1925,1450.205714
1,3,3,7,6,2079,97,208800,1770,3118.5
1,3,3,1,3,2079,95,201600,1770,3955.170732
7,2,3,5,12,1561.76,88,168000,1925,1639.848
1,3,3,2,6,2079,86,223200,1770,2751.617647
1,3,3,2,6,2079,84,201600,1770,3017.903226
5,7,2,3,9,1363.71,86,151900,1850,1507.258421
1,3,3,2,6,2079,81,237600,1770,1871.1
1,3,3,1,1,2079,97,237600,1770,3525.26087
4,6,1,1,3,623.48,99,72600,1950,1039.133333
7,2,2,5,12,1561.76,78,180000,1925,1598.507294
1,3,3,5,6,2079,86,208800,1770,2028.903614
2,1,3,2,3,1717.93,81,1738,1400,1696.184051
7,2,2,4,5,1561.76,90,204000,1925,1847.716056
2,1,3,3,12,1717.93,84,1738,1400,2153.822687
4,6,1,4,6,623.48,78,61600,1950,831.3066667
1,3,3,5,9,2079,78,208800,1770,2384.735294
7,2,2,6,9,1561.76,80,198000,1925,1861.275616
2,1,3,6,9,1717.93,81,1738,1400,2410.64371
7,2,2,4,5,1561.76,75,192000,1925,2267.070968
7,2,3,6,1,1561.76,78,186000,1925,1488.265412
1,3,3,5,3,2079,75,208800,1770,2475
7,2,2,4,6,1561.76,84,198000,1925,1741.963077
1,3,3,2,6,2079,76,230400,1770,1842.75
1,3,3,1,1,2079,93,230400,1770,4158
1,3,3,5,6,2079,89,208800,1770,2316.6
7,2,2,4,6,1561.76,75,186000,1925,1474.020674
1,3,3,6,9,2079,88,208800,1770,2187
1,3,3,4,5,2079,78,230400,1770,1892.123596
2,1,3,3,9,1717.93,86,1738,1400,1581.276477
1,3,3,2,5,2079,82,244800,1770,2871
7,2,3,4,6,1561.76,86,204000,1925,1579.92
7,2,3,4,5,1561.76,89,174000,1925,1405.584
1,3,3,4,3,2079,89,237600,1770,2133.710526
7,2,2,6,12,1561.76,80,198000,1925,2007.977143
7,2,3,5,9,1561.76,75,180000,1925,1874.112
1,3,3,6,12,2079,75,244800,1770,3017.903226
5,7,2,1,1,1363.71,90,156800,1850,2524.314255
7,2,3,3,5,1561.76,81,204000,1925,2030.288
1,3,3,4,3,2079,86,230400,1770,2740.5
7,2,2,3,5,1561.76,75,168000,1925,1791.430588
7,2,3,7,5,1561.76,92,174000,1925,3159.84
7,2,2,1,3,1561.76,99,192000,1925,2768.574545
2,1,3,1,4,1717.93,99,1738,1400,3361.167391
7,2,3,5,6,1561.76,90,198000,1925,1681.895385
7,2,3,1,3,1561.76,97,198000,1925,3162.564
7,2,3,2,5,1561.76,77,174000,1925,1509.701333
1,3,3,2,5,2079,89,216000,1770,2310
1,3,3,7,1,2079,97,237600,1770,3243.24
7,2,3,6,5,1561.76,81,204000,1925,1653.628235
1,3,3,7,5,2079,97,237600,1770,4563.658537
1,3,3,4,3,2079,82,244800,1770,2551.5
7,2,3,6,12,1561.76,75,168000,1925,1781.726197
1,3,3,2,5,2079,81,244800,1770,2238.923077
7,2,2,7,5,1561.76,98,198000,1925,2707.050667
1,3,3,4,3,2079,84,237600,1770,2368.481013
2,1,3,7,5,1717.93,95,1738,1400,3206.802667
7,2,2,7,1,1561.76,96,180000,1925,2851.909565
5,7,2,7,5,1363.71,90,151900,1850,2087.311224
7,2,3,4,6,1561.76,82,186000,1925,1673.314286
2,1,3,4,6,1717.93,78,1738,1400,1658.691034
1,3,3,1,3,2079,98,216000,1770,4206.348837
2,1,3,3,12,1717.93,79,1738,1400,1677.97814
2,1,3,6,9,1717.93,88,1738,1400,1447.69382
7,2,3,6,5,1561.76,79,192000,1925,1649.746479
7,2,2,1,3,1561.76,92,180000,1925,3123.52
2,1,3,2,5,1717.93,89,1738,1400,2089.374324
2,1,3,2,6,1717.93,89,1738,1400,1916.152692
7,2,3,5,9,1561.76,86,198000,1925,1642.89039
1,3,3,7,5,2079,97,216000,1770,3742.2
1,3,3,5,9,2079,75,230400,1770,2583.9
4,6,1,4,5,623.48,78,66000,1950,753.759403
7,2,3,7,6,1561.76,98,204000,1925,3050.88
1,3,3,5,9,2079,77,201600,1770,2711.73913
4,6,1,2,5,623.48,84,63800,1950,585.9209639
1,3,3,5,9,2079,88,244800,1770,2556.147541
1,3,3,2,5,2079,78,216000,1770,2615.516129
7,2,3,4,5,1561.76,82,186000,1925,1582.864865
1,3,3,5,6,2079,87,230400,1770,1822.044944
7,2,3,6,1,1561.76,78,174000,1925,2115.932903
1,3,3,4,6,2079,87,237600,1770,2411.64
1,3,3,6,12,2079,87,237600,1770,2835
7,2,3,3,5,1561.76,76,186000,1925,1561.76
7,2,2,2,4,1561.76,79,174000,1925,1691.906667
1,3,3,2,6,2079,84,230400,1770,1913.625
1,3,3,5,6,2079,88,201600,1770,1930.5
1,3,3,7,5,2079,94,244800,1770,3309.428571
2,1,3,3,12,1717.93,76,1738,1400,2186.456364
2,1,3,2,6,1717.93,85,1738,1400,2078.141129
1,3,3,4,3,2079,85,216000,1770,1984.5
1,3,3,2,5,2079,90,216000,1770,2201.294118
2,1,3,4,9,1717.93,90,1738,1400,2030.280909
2,1,3,1,3,1717.93,92,1738,1400,2899.006875
7,2,2,7,5,1561.76,92,174000,1925,3050.88
1,3,3,2,5,2079,78,237600,1770,1977.585366
2,1,3,5,6,1717.93,80,1738,1400,2327.518065
2,1,3,5,12,1717.93,88,1738,1400,1696.979634
2,1,3,7,4,1717.93,98,1738,1400,2863.216667
1,3,3,5,6,2079,82,244800,1770,2476.455882
1,3,3,7,5,2079,96,223200,1770,4158
7,2,3,5,6,1561.76,78,204000,1925,1331.045455
2,1,3,5,1,1717.93,84,1738,1400,1480.974138
1,3,3,5,6,2079,80,230400,1770,2030.651163
2,1,3,5,3,1717.93,84,1738,1400,1992.7988
7,2,3,7,1,1561.76,95,174000,1925,2811.168
7,2,2,6,12,1561.76,90,198000,1925,1913.705915
1,3,3,6,9,2079,78,216000,1770,1935.62069
4,6,1,3,6,623.48,83,66000,1950,825.1941176
7,2,2,5,6,1561.76,82,198000,1925,1428.439024
2,1,3,5,1,1717.93,83,1738,1400,1660.665667
1,3,3,4,3,2079,87,223200,1770,1834.411765
2,1,3,5,1,1717.93,88,1738,1400,1695.325658
4,6,1,7,5,623.48,93,72600,1950,1122.264
1,3,3,4,5,2079,86,244800,1770,2862.885246
1,3,3,2,5,2079,85,237600,1770,2179.192771
7,2,2,7,4,1561.76,96,198000,1925,3346.628571
4,6,1,5,6,623.48,82,74800,1950,640.5616438
7,2,2,7,1,1561.76,92,168000,1925,3194.509091
7,2,2,5,12,1561.76,88,180000,1925,1561.76
